Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyRate,MonthlyIncome,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,created_at
41,No,Travel_Rarely,977.1428571,Research & Development,9,4,Life Sciences,1,1772,3,Male,128.5714286,3,1,Laboratory Technician,1,Divorced,2289,20520,1,Y,No,20,4,2,80,2,5,2,3,5,3,0,4,4/12/2025
34,No,Non-Travel,586.3333333,Sales,10,3,Life Sciences,1,1774,4,Male,77.14912281,3,2,Sales Executive,3,Divorced,4001,12313,1,Y,Yes,14,3,3,80,1,15,3,3,15,14,0,7,31/01/2026
53,No,Non-Travel,1062.285714,Research & Development,1,4,Medical,1,1775,1,Female,139.7744361,2,4,Manufacturing Director,3,Married,12965,22308,4,Y,Yes,20,4,4,80,3,27,2,2,3,2,0,2,21/11/2025
43,No,Travel_Rarely,239.6666667,Human Resources,2,3,Life Sciences,1,1778,2,Male,31.53508772,3,1,Human Resources,4,Single,3539,5033,0,Y,No,13,3,2,80,0,10,5,3,9,7,1,8,6/02/2026
34,No,Travel_Rarely,1207.285714,Sales,3,2,Life Sciences,1,1779,4,Female,158.8533835,1,2,Sales Executive,4,Single,6029,25353,5,Y,No,12,3,1,80,0,6,3,3,2,2,2,2,6/12/2025
21,Yes,Travel_Rarely,217.4761905,Sales,7,1,Marketing,1,1780,2,Male,28.61528822,3,1,Sales Representative,2,Single,2679,4567,1,Y,No,13,3,2,80,0,1,3,3,1,0,1,0,26/01/2026
38,No,Travel_Rarely,779.8095238,Research & Development,6,2,Other,1,1782,4,Female,102.6065163,2,1,Laboratory Technician,3,Married,3702,16376,1,Y,No,11,3,2,80,1,5,3,3,5,4,0,4,24/11/2025
22,Yes,Travel_Rarely,761.8571429,Research & Development,8,1,Medical,1,1783,3,Female,100.2443609,3,1,Laboratory Technician,1,Married,2398,15999,1,Y,Yes,17,3,3,80,0,1,6,3,1,0,0,0,24/12/2025
31,No,Travel_Rarely,638.1904762,Sales,29,4,Marketing,1,1784,1,Female,83.97243108,2,2,Sales Executive,4,Married,5468,13402,1,Y,No,14,3,1,80,2,13,3,3,12,7,5,7,24/01/2026
51,No,Travel_Rarely,1094.47619,Research & Development,3,3,Technical Degree,1,1786,1,Female,144.0100251,3,3,Manager,3,Married,13116,22984,2,Y,No,11,3,4,80,0,15,2,3,2,2,2,2,28/11/2025
37,No,Travel_Rarely,419.047619,Sales,9,2,Marketing,1,1787,2,Male,55.13784461,2,2,Sales Executive,2,Married,4189,8800,1,Y,No,14,3,1,80,2,5,2,3,5,2,0,3,7/02/2026
46,No,Travel_Rarely,677.047619,Research & Development,2,4,Medical,1,1789,3,Male,89.08521303,3,5,Research Director,4,Divorced,19328,14218,7,Y,Yes,17,3,3,80,1,24,3,3,2,1,2,2,14/12/2025
36,No,Travel_Rarely,1235.666667,Research & Development,10,3,Life Sciences,1,1790,4,Male,162.5877193,3,3,Healthcare Representative,1,Married,8321,25949,7,Y,Yes,13,3,4,80,1,15,1,3,12,8,5,7,8/02/2026
44,Yes,Travel_Frequently,528.1904762,Research & Development,1,2,Medical,1,1792,3,Male,69.49874687,3,1,Research Scientist,2,Divorced,2342,11092,1,Y,Yes,12,3,3,80,3,6,2,2,5,3,2,3,2/12/2025
37,No,Travel_Rarely,611.047619,Human Resources,8,2,Other,1,1794,3,Male,80.40100251,3,2,Human Resources,2,Divorced,4071,12832,2,Y,No,13,3,3,80,0,19,4,2,10,0,4,7,24/12/2025
35,Yes,Travel_Rarely,642.4761905,Sales,27,3,Life Sciences,1,1797,3,Male,84.53634085,3,2,Sales Executive,4,Single,5813,13492,1,Y,Yes,18,3,4,80,0,10,2,3,10,7,7,7,17/01/2026
33,No,Travel_Rarely,289.3333333,Research & Development,8,4,Life Sciences,1,1798,4,Male,38.07017544,4,1,Research Scientist,1,Married,3143,6076,6,Y,No,19,3,2,80,1,14,1,3,10,8,7,6,24/12/2025
28,No,Travel_Rarely,263.3809524,Research & Development,1,3,Life Sciences,1,1799,3,Male,34.65538847,3,1,Research Scientist,4,Married,2044,5531,1,Y,No,11,3,3,80,1,5,6,4,5,3,0,3,9/12/2025
39,No,Travel_Rarely,376.8571429,Research & Development,10,1,Medical,1,1800,3,Male,49.58646617,3,3,Research Director,3,Single,13464,7914,7,Y,No,21,4,3,80,0,9,3,3,4,3,2,2,22/01/2026
46,No,Non-Travel,1198.380952,Sales,26,2,Life Sciences,1,1801,2,Male,157.6817043,2,2,Sales Executive,2,Single,7991,25166,8,Y,No,15,3,3,80,0,6,3,3,2,2,2,2,3/12/2025
40,No,Travel_Rarely,1219.285714,Research & Development,2,2,Life Sciences,1,1802,3,Female,160.4323308,3,1,Laboratory Technician,1,Married,3377,25605,4,Y,No,17,3,4,80,1,7,5,2,4,3,0,2,11/11/2025
42,No,Travel_Rarely,271.2380952,Research & Development,13,3,Medical,1,1803,2,Male,35.68922306,4,2,Healthcare Representative,1,Married,5538,5696,5,Y,No,18,3,3,80,2,10,2,2,0,0,0,0,25/12/2025
35,No,Non-Travel,1163.904762,Research & Development,2,2,Medical,1,1804,2,Male,153.1453634,3,2,Manufacturing Director,4,Divorced,5762,24442,2,Y,No,14,3,3,80,1,15,6,3,7,7,1,7,10/11/2025
38,No,Non-Travel,339.4761905,Human Resources,2,3,Human Resources,1,1805,1,Male,44.6679198,3,1,Human Resources,2,Divorced,2592,7129,5,Y,No,13,3,4,80,3,13,3,3,11,10,3,8,2/11/2025
34,Yes,Travel_Frequently,295.6190476,Research & Development,9,4,Life Sciences,1,1807,4,Male,38.89724311,3,2,Laboratory Technician,1,Married,5346,6208,4,Y,No,17,3,3,80,1,11,3,2,7,1,0,7,2/11/2025
37,Yes,Travel_Rarely,237.7142857,Research & Development,10,4,Medical,1,1809,4,Male,31.27819549,3,2,Manufacturing Director,1,Single,4213,4992,1,Y,No,15,3,2,80,0,10,4,1,10,3,0,8,20/12/2025
39,No,Travel_Frequently,913.7142857,Sales,20,3,Life Sciences,1,1812,3,Male,120.2255639,3,2,Sales Executive,4,Divorced,4127,19188,2,Y,No,18,3,4,80,1,7,6,3,2,1,2,2,11/12/2025
43,No,Non-Travel,1189.428571,Research & Development,9,3,Life Sciences,1,1813,1,Male,156.5037594,3,1,Research Scientist,3,Single,2438,24978,4,Y,No,13,3,3,80,0,7,2,2,3,2,1,2,23/01/2026
41,No,Travel_Rarely,739.5238095,Research & Development,5,3,Life Sciences,1,1814,2,Male,97.30576441,4,2,Healthcare Representative,2,Single,6870,15530,3,Y,No,12,3,1,80,0,11,3,1,3,2,1,2,8/11/2025
41,No,Travel_Rarely,1259.904762,Sales,4,1,Marketing,1,1815,3,Female,165.7769424,3,3,Sales Executive,3,Divorced,10447,26458,0,Y,Yes,13,3,4,80,1,23,3,4,22,14,13,5,20/12/2025
30,No,Travel_Rarely,130.4285714,Research & Development,10,3,Medical,1,1816,1,Female,17.16165414,3,3,Manufacturing Director,3,Single,9667,2739,9,Y,No,14,3,2,80,0,9,3,3,7,7,0,2,11/01/2026
26,Yes,Travel_Rarely,328.047619,Human Resources,20,2,Medical,1,1818,4,Female,43.1641604,3,1,Human Resources,2,Married,2148,6889,0,Y,Yes,11,3,3,80,0,6,3,3,5,1,1,4,30/11/2025
46,Yes,Travel_Rarely,516.2857143,Research & Development,21,2,Medical,1,1821,4,Female,67.93233083,3,2,Healthcare Representative,2,Married,8926,10842,4,Y,No,22,4,4,80,1,13,2,4,9,7,3,7,14/01/2026
40,No,Travel_Rarely,431.4285714,Research & Development,1,3,Life Sciences,1,1822,3,Female,56.76691729,3,2,Healthcare Representative,4,Divorced,6513,9060,4,Y,No,17,3,4,80,1,12,3,3,5,3,0,3,9/02/2026
34,No,Travel_Rarely,1053.714286,Sales,8,2,Technical Degree,1,1823,2,Male,138.6466165,4,2,Sales Executive,3,Married,6799,22128,1,Y,No,21,4,3,80,2,10,5,3,10,8,4,8,11/01/2026
58,No,Non-Travel,1075.095238,Sales,2,3,Medical,1,1824,2,Male,141.4598997,3,4,Manager,2,Divorced,16291,22577,4,Y,No,22,4,4,80,1,37,0,2,16,9,14,14,29/01/2026
35,No,Travel_Rarely,461.7142857,Research & Development,23,4,Medical,1,1826,2,Male,60.7518797,1,1,Laboratory Technician,3,Married,2705,9696,0,Y,No,16,3,2,80,1,6,2,4,5,4,0,3,2/01/2026
47,No,Travel_Rarely,917.6666667,Research & Development,4,3,Life Sciences,1,1827,3,Female,120.745614,2,3,Manufacturing Director,2,Divorced,10333,19271,8,Y,Yes,12,3,3,80,1,28,4,3,22,11,14,10,5/12/2025
40,No,Travel_Rarely,511.8095238,Research & Development,12,3,Life Sciences,1,1829,2,Female,67.3433584,3,2,Healthcare Representative,1,Divorced,4448,10748,2,Y,No,12,3,2,80,1,15,3,3,7,4,7,7,3/11/2025
54,No,Travel_Rarely,747.4285714,Research & Development,7,4,Medical,1,1830,4,Female,98.34586466,3,2,Research Scientist,4,Married,6854,15696,4,Y,No,15,3,2,80,1,14,2,2,7,1,1,7,7/12/2025
31,No,Travel_Frequently,394.1428571,Sales,7,4,Marketing,1,1833,1,Female,51.86090226,3,3,Sales Executive,1,Married,9637,8277,2,Y,No,14,3,4,80,2,9,3,3,3,2,2,2,29/11/2025
28,No,Travel_Rarely,605.6666667,Research & Development,1,3,Medical,1,1834,3,Female,79.69298246,3,1,Research Scientist,1,Married,3591,12719,1,Y,No,25,4,3,80,1,3,3,3,3,2,1,2,24/12/2025
38,No,Travel_Rarely,202.0952381,Sales,2,4,Marketing,1,1835,2,Female,26.5914787,1,2,Sales Representative,4,Married,5405,4244,2,Y,Yes,20,4,1,80,2,20,4,2,4,2,0,3,20/01/2026
26,No,Travel_Rarely,434.5238095,Sales,10,3,Medical,1,1836,3,Male,57.17418546,3,2,Sales Executive,4,Single,4684,9125,1,Y,No,13,3,1,80,0,5,4,3,5,3,1,2,6/02/2026
58,No,Travel_Frequently,1029.714286,Research & Development,15,4,Life Sciences,1,1837,1,Male,135.4887218,3,4,Research Director,3,Married,15787,21624,2,Y,Yes,14,3,2,80,0,23,3,3,2,2,2,2,4/11/2025
18,No,Non-Travel,381.8095238,Research & Development,14,3,Medical,1,1839,2,Female,50.23809524,3,1,Research Scientist,3,Single,1514,8018,1,Y,No,16,3,3,80,0,0,4,1,0,0,0,0,24/12/2025
31,Yes,Travel_Rarely,1023.571429,Human Resources,18,5,Human Resources,1,1842,4,Male,134.6804511,4,1,Human Resources,1,Married,2956,21495,0,Y,No,17,3,3,80,0,2,4,3,1,0,0,0,20/11/2025
29,Yes,Travel_Rarely,150.3333333,Human Resources,13,3,Human Resources,1,1844,1,Male,19.78070175,2,1,Human Resources,1,Divorced,2335,3157,4,Y,Yes,15,3,4,80,3,4,3,3,2,2,2,0,23/12/2025
45,No,Non-Travel,936.4285714,Sales,2,4,Life Sciences,1,1845,3,Female,123.2142857,3,2,Sales Executive,3,Married,5154,19665,4,Y,No,22,4,2,80,2,10,3,4,8,7,5,7,17/12/2025
36,No,Travel_Rarely,932.047619,Research & Development,2,4,Other,1,1847,4,Female,122.6378446,3,2,Research Scientist,2,Married,6962,19573,4,Y,Yes,22,4,4,80,1,15,2,3,1,0,0,0,3/02/2026
43,No,Travel_Frequently,916.4761905,Sales,2,4,Life Sciences,1,1849,1,Male,120.5889724,3,2,Sales Executive,4,Married,5675,19246,1,Y,No,20,4,3,80,1,7,5,3,7,7,7,7,20/11/2025
27,No,Travel_Frequently,944.0952381,Research & Development,5,2,Life Sciences,1,1850,4,Female,124.2230576,3,1,Laboratory Technician,4,Single,2379,19826,0,Y,Yes,14,3,3,80,0,6,3,2,5,4,0,2,20/12/2025
29,No,Travel_Frequently,333.4761905,Research & Development,20,1,Medical,1,1852,4,Male,43.87844612,3,1,Laboratory Technician,4,Married,3812,7003,1,Y,No,13,3,2,80,0,11,3,4,11,8,3,10,17/01/2026
32,No,Travel_Frequently,1241.666667,Sales,10,4,Marketing,1,1853,4,Male,163.377193,3,2,Sales Executive,4,Single,4648,26075,8,Y,No,13,3,3,80,0,4,2,4,0,0,0,0,2/12/2025
42,No,Non-Travel,293.3809524,Research & Development,10,4,Technical Degree,1,1854,3,Male,38.60275689,3,1,Research Scientist,3,Married,2936,6161,3,Y,No,22,4,2,80,2,10,1,2,6,3,3,3,22/12/2025
47,No,Travel_Rarely,257.6666667,Research & Development,9,4,Life Sciences,1,1856,2,Female,33.90350877,3,1,Laboratory Technician,3,Single,2105,5411,4,Y,No,12,3,3,80,0,7,2,3,2,2,2,0,20/01/2026
46,No,Travel_Rarely,951.8571429,Research & Development,2,2,Life Sciences,1,1857,4,Male,125.2443609,3,3,Manufacturing Director,4,Divorced,8578,19989,3,Y,No,14,3,3,80,1,12,4,2,9,8,4,7,3/01/2026
28,No,Non-Travel,499.7142857,Human Resources,1,2,Life Sciences,1,1858,3,Male,65.7518797,3,1,Human Resources,4,Divorced,2706,10494,1,Y,No,15,3,2,80,1,3,2,3,3,2,2,2,18/01/2026
29,No,Travel_Rarely,1006.809524,Research & Development,29,1,Life Sciences,1,1859,4,Male,132.4749373,1,2,Healthcare Representative,3,Divorced,6384,21143,8,Y,No,17,3,4,80,2,11,3,3,7,0,1,6,7/01/2026
42,No,Travel_Rarely,648.7619048,Research & Development,8,3,Life Sciences,1,1860,4,Male,85.36340852,3,1,Laboratory Technician,3,Single,3968,13624,4,Y,No,13,3,4,80,0,8,3,3,0,0,0,0,5/01/2026
32,Yes,Travel_Rarely,1246.952381,Sales,2,4,Marketing,1,1862,3,Male,164.0726817,2,2,Sales Executive,2,Single,9907,26186,7,Y,Yes,12,3,3,80,0,7,3,2,2,2,2,2,24/01/2026
46,No,Travel_Rarely,368.5238095,Sales,3,3,Technical Degree,1,1863,1,Female,48.48997494,4,4,Sales Executive,1,Divorced,13225,7739,2,Y,No,12,3,4,80,1,25,5,3,19,17,2,8,9/01/2026
27,No,Travel_Rarely,334.1904762,Sales,23,1,Medical,1,1864,2,Female,43.97243108,2,2,Sales Representative,3,Married,3540,7018,1,Y,No,21,4,4,80,1,9,5,3,9,8,5,8,29/11/2025
29,No,Travel_Rarely,734.952381,Human Resources,6,1,Medical,1,1865,4,Male,96.70426065,2,1,Human Resources,2,Married,2804,15434,1,Y,No,11,3,4,80,0,1,3,3,1,0,0,0,16/11/2025
43,No,Travel_Rarely,1073.285714,Research & Development,6,3,Medical,1,1866,1,Female,141.2218045,2,5,Manager,3,Married,19392,22539,7,Y,No,13,3,4,80,0,21,2,3,16,12,6,14,16/11/2025
48,No,Travel_Rarely,646.8095238,Research & Development,10,3,Life Sciences,1,1867,4,Male,85.10651629,2,5,Research Director,2,Married,19665,13583,4,Y,No,12,3,4,80,0,29,3,3,22,10,12,9,19/11/2025
29,Yes,Travel_Frequently,702.5238095,Research & Development,24,2,Life Sciences,1,1868,4,Male,92.43734336,2,1,Research Scientist,4,Single,2439,14753,1,Y,Yes,24,4,2,80,0,1,3,2,1,0,1,0,2/01/2026
46,Yes,Travel_Rarely,667.1904762,Sales,10,3,Life Sciences,1,1869,3,Female,87.78822055,3,3,Sales Executive,2,Married,7314,14011,5,Y,No,21,4,3,80,3,14,2,3,8,7,0,7,24/01/2026
27,No,Travel_Frequently,1135.428571,Research & Development,15,3,Life Sciences,1,1870,4,Female,149.3984962,2,1,Research Scientist,1,Married,4774,23844,0,Y,No,19,3,4,80,1,8,2,2,7,6,7,3,10/02/2026
39,No,Travel_Rarely,244.8095238,Research & Development,19,4,Other,1,1871,4,Male,32.21177945,3,2,Research Scientist,4,Divorced,3902,5141,8,Y,No,14,3,2,80,3,7,2,3,2,2,2,2,31/01/2026
55,No,Travel_Rarely,379.7619048,Research & Development,2,4,Technical Degree,1,1873,2,Male,49.96867168,2,1,Research Scientist,4,Married,2662,7975,8,Y,No,20,4,2,80,1,19,2,4,5,2,0,4,7/11/2025
28,No,Travel_Rarely,175.8095238,Sales,3,3,Medical,1,1875,2,Female,23.13283208,3,1,Sales Representative,2,Married,2856,3692,1,Y,No,19,3,4,80,1,1,3,3,1,0,0,0,6/02/2026
30,Yes,Travel_Rarely,762.8095238,Sales,9,3,Medical,1,1876,2,Male,100.3696742,3,1,Sales Representative,4,Single,1081,16019,1,Y,No,13,3,3,80,0,1,3,2,1,0,0,0,10/11/2025
22,Yes,Travel_Rarely,1242.47619,Research & Development,7,1,Life Sciences,1,1878,4,Male,163.4837093,3,1,Research Scientist,2,Single,2472,26092,1,Y,Yes,23,4,1,80,0,1,2,3,1,0,0,0,16/12/2025
36,No,Travel_Rarely,288.5714286,Sales,10,4,Technical Degree,1,1880,2,Female,37.96992481,2,2,Sales Executive,3,Married,5673,6060,1,Y,Yes,13,3,1,80,1,10,4,3,10,9,1,7,4/11/2025
31,No,Travel_Rarely,886.8571429,Research & Development,20,3,Life Sciences,1,1881,2,Male,116.6917293,3,2,Laboratory Technician,3,Divorced,4197,18624,1,Y,No,11,3,1,80,1,10,2,3,10,8,0,2,6/11/2025
34,No,Travel_Rarely,1164,Sales,4,3,Life Sciences,1,1882,3,Male,153.1578947,3,3,Sales Executive,4,Married,9713,24444,2,Y,Yes,13,3,4,80,3,9,3,3,5,3,1,0,1/12/2025
29,No,Travel_Rarely,923.047619,Research & Development,7,3,Life Sciences,1,1883,4,Male,121.4536341,3,1,Laboratory Technician,1,Single,2062,19384,3,Y,No,14,3,2,80,0,11,2,3,3,2,1,2,13/11/2025
37,No,Travel_Rarely,647.047619,Research & Development,7,4,Medical,1,1885,4,Male,85.13784461,3,2,Research Scientist,1,Married,4284,13588,5,Y,Yes,22,4,3,80,1,16,2,3,5,3,0,4,8/02/2026
35,No,Travel_Rarely,1208.952381,Research & Development,16,2,Other,1,1886,4,Female,159.0726817,2,2,Manufacturing Director,2,Married,4788,25388,0,Y,Yes,11,3,4,80,0,4,2,3,3,2,0,2,5/11/2025
45,No,Travel_Rarely,1137.52381,Research & Development,25,2,Life Sciences,1,1888,2,Female,149.6741855,2,2,Manufacturing Director,4,Married,5906,23888,0,Y,No,13,3,4,80,2,10,2,2,9,8,3,8,10/12/2025
36,No,Travel_Frequently,201.0952381,Human Resources,2,1,Human Resources,1,1890,2,Male,26.45989975,2,2,Human Resources,4,Single,3886,4223,1,Y,No,21,4,4,80,0,10,2,2,10,1,0,8,12/01/2026
40,No,Travel_Rarely,904.3333333,Research & Development,1,4,Life Sciences,1,1892,1,Male,118.9912281,3,4,Manager,1,Divorced,16823,18991,2,Y,No,11,3,1,80,1,22,3,3,19,7,11,16,29/11/2025
26,No,Travel_Rarely,709.9047619,Research & Development,1,2,Life Sciences,1,1893,2,Female,93.4085213,2,1,Research Scientist,3,Married,2933,14908,1,Y,Yes,13,3,3,80,1,1,3,2,1,0,1,0,6/11/2025
27,No,Travel_Rarely,1285.571429,Sales,2,2,Medical,1,1898,1,Female,169.1541353,4,2,Sales Executive,3,Single,6500,26997,0,Y,No,14,3,2,80,0,9,5,2,8,7,0,7,29/01/2026
48,No,Travel_Frequently,116.047619,Research & Development,22,3,Medical,1,1900,4,Female,15.26942356,3,4,Manager,4,Divorced,17174,2437,3,Y,No,11,3,2,80,1,24,3,3,22,17,4,7,27/12/2025
44,No,Travel_Rarely,445.9047619,Research & Development,1,4,Life Sciences,1,1903,2,Male,58.6716792,4,2,Healthcare Representative,1,Married,5033,9364,2,Y,No,15,3,4,80,1,10,5,3,2,0,2,2,15/11/2025
34,Yes,Non-Travel,688.5714286,Research & Development,16,4,Technical Degree,1,1905,4,Male,90.60150376,1,1,Research Scientist,1,Married,2307,14460,1,Y,Yes,23,4,2,80,1,5,2,3,5,2,3,0,17/01/2026
56,Yes,Travel_Rarely,488.6190476,Research & Development,24,2,Life Sciences,1,1907,1,Male,64.29197995,3,1,Laboratory Technician,4,Single,2587,10261,1,Y,No,16,3,4,80,0,5,3,3,4,2,1,0,6/01/2026
36,No,Travel_Rarely,801.047619,Sales,17,2,Marketing,1,1908,3,Male,105.4010025,2,2,Sales Executive,2,Married,5507,16822,2,Y,No,16,3,3,80,2,12,1,1,4,2,1,3,10/02/2026
41,No,Travel_Rarely,1278.142857,Sales,8,3,Marketing,1,1909,3,Female,168.1766917,3,2,Sales Executive,2,Married,4393,26841,5,Y,No,21,4,3,80,1,14,3,3,5,4,1,4,3/12/2025
42,No,Travel_Rarely,706.7619048,Research & Development,6,3,Medical,1,1911,3,Male,92.99498747,3,3,Research Director,1,Married,13348,14842,9,Y,No,13,3,2,80,1,18,3,4,13,7,5,7,10/12/2025
31,No,Travel_Rarely,957.8571429,Sales,10,2,Medical,1,1912,3,Female,126.0338346,3,2,Sales Executive,4,Divorced,6583,20115,2,Y,Yes,11,3,4,80,1,8,2,3,5,2,1,4,30/11/2025
34,No,Travel_Rarely,785.4761905,Sales,3,1,Medical,1,1915,4,Female,103.3521303,2,2,Sales Executive,4,Married,8103,16495,3,Y,Yes,12,3,3,80,0,9,3,2,4,2,0,1,24/01/2026
31,No,Travel_Rarely,763.3809524,Research & Development,4,3,Medical,1,1916,1,Female,100.4448622,4,1,Laboratory Technician,3,Divorced,3978,16031,8,Y,No,12,3,2,80,1,4,0,2,2,2,2,2,3/12/2025
26,No,Travel_Frequently,338.1904762,Research & Development,6,3,Other,1,1918,3,Male,44.49874687,4,1,Laboratory Technician,4,Married,2544,7102,0,Y,No,18,3,1,80,1,8,3,3,7,7,7,7,26/01/2026
45,No,Travel_Frequently,691,Research & Development,1,4,Medical,1,1922,2,Male,90.92105263,3,2,Healthcare Representative,3,Single,5399,14511,4,Y,No,12,3,3,80,0,12,3,3,4,2,0,3,10/02/2026
33,No,Travel_Rarely,495.7142857,Sales,10,4,Marketing,1,1924,2,Male,65.22556391,3,2,Sales Executive,3,Single,5487,10410,1,Y,No,14,3,2,80,0,10,2,2,10,4,0,9,1/01/2026
28,No,Travel_Frequently,916.9047619,Sales,1,2,Life Sciences,1,1927,3,Male,120.6453634,2,2,Sales Executive,4,Married,6834,19255,1,Y,Yes,12,3,3,80,1,7,2,3,7,7,0,7,7/12/2025
29,Yes,Travel_Frequently,506.7619048,Sales,24,3,Technical Degree,1,1928,3,Male,66.67919799,4,1,Sales Representative,1,Single,1091,10642,1,Y,No,17,3,4,80,0,1,3,3,1,0,0,0,21/01/2026
39,No,Non-Travel,189.8571429,Sales,21,4,Life Sciences,1,1929,1,Female,24.98120301,1,2,Sales Executive,3,Married,5736,3987,6,Y,No,19,3,3,80,1,10,1,3,3,2,1,2,30/11/2025
27,No,Travel_Rarely,289.1904762,Research & Development,2,4,Technical Degree,1,1931,2,Male,38.05137845,3,1,Research Scientist,2,Married,2226,6073,1,Y,No,11,3,3,80,1,6,3,2,5,3,1,2,15/12/2025
34,No,Travel_Frequently,1261.714286,Research & Development,22,4,Other,1,1932,3,Male,166.0150376,2,2,Research Scientist,4,Married,5747,26496,1,Y,Yes,15,3,2,80,0,16,3,3,15,10,6,11,22/11/2025
28,Yes,Travel_Rarely,1112,Sales,13,2,Marketing,1,1933,4,Female,146.3157895,3,2,Sales Executive,3,Single,9854,23352,3,Y,Yes,11,3,4,80,0,6,0,3,2,0,2,2,6/11/2025
47,No,Non-Travel,101.1904762,Research & Development,14,4,Technical Degree,1,1934,3,Male,13.31453634,3,2,Research Scientist,2,Married,5467,2125,8,Y,No,18,3,3,80,1,16,4,4,8,7,1,7,28/12/2025
56,No,Travel_Rarely,968,Sales,11,5,Marketing,1,1935,4,Female,127.3684211,2,2,Sales Executive,1,Married,5380,20328,4,Y,No,16,3,3,80,1,6,3,3,0,0,0,0,30/01/2026
39,No,Travel_Rarely,586.4285714,Research & Development,9,2,Medical,1,1936,1,Male,77.16165414,3,2,Manufacturing Director,1,Married,5151,12315,1,Y,No,25,4,4,80,1,10,3,3,10,0,7,9,7/02/2026
38,No,Travel_Frequently,862.6190476,Research & Development,8,3,Medical,1,1937,4,Female,113.5025063,2,2,Research Scientist,2,Divorced,2133,18115,1,Y,Yes,16,3,3,80,1,20,3,3,20,11,0,7,3/01/2026
58,No,Travel_Rarely,560.047619,Sales,21,3,Life Sciences,1,1938,4,Female,73.69047619,3,4,Manager,4,Married,17875,11761,4,Y,Yes,13,3,3,80,1,29,2,2,1,0,0,0,18/12/2025
32,Yes,Travel_Frequently,729.4285714,Research & Development,5,2,Life Sciences,1,1939,1,Female,95.97744361,4,1,Research Scientist,3,Single,2432,15318,3,Y,Yes,14,3,1,80,0,8,2,3,4,1,0,3,20/01/2026
38,No,Travel_Rarely,680.6190476,Research & Development,9,2,Life Sciences,1,1940,2,Male,89.55513784,3,1,Research Scientist,4,Divorced,4771,14293,2,Y,No,19,3,4,80,2,10,0,4,5,2,0,3,4/11/2025
49,No,Travel_Frequently,654.1904762,Research & Development,2,1,Life Sciences,1,1941,2,Male,86.07769424,3,5,Research Director,4,Married,19161,13738,3,Y,No,15,3,4,80,0,28,3,3,5,4,4,3,26/11/2025
42,No,Travel_Rarely,138.0952381,Sales,12,4,Marketing,1,1943,2,Male,18.17042607,3,2,Sales Executive,4,Divorced,5087,2900,3,Y,Yes,12,3,3,80,2,14,4,3,0,0,0,0,26/01/2026
27,Yes,Travel_Frequently,931.1904762,Human Resources,22,3,Human Resources,1,1944,1,Female,122.5250627,2,1,Human Resources,2,Married,2863,19555,1,Y,No,12,3,1,80,0,1,2,3,1,0,0,0,17/11/2025
35,No,Travel_Rarely,760.7142857,Sales,18,4,Medical,1,1945,2,Male,100.093985,3,2,Sales Executive,1,Married,5561,15975,0,Y,No,16,3,4,80,1,6,2,1,5,3,0,4,13/12/2025
28,No,Non-Travel,101.047619,Research & Development,16,3,Medical,1,1947,3,Male,13.29573935,3,1,Research Scientist,3,Single,2144,2122,1,Y,No,14,3,3,80,0,5,3,2,5,3,1,4,7/01/2026
31,No,Non-Travel,190.2380952,Research & Development,3,2,Medical,1,1948,3,Male,25.03132832,3,1,Research Scientist,1,Divorced,3065,3995,1,Y,Yes,13,3,4,80,1,4,3,4,4,2,2,3,3/02/2026
36,No,Non-Travel,439.9047619,Research & Development,9,4,Life Sciences,1,1949,1,Male,57.88220551,4,1,Laboratory Technician,2,Married,2810,9238,1,Y,No,22,4,2,80,0,5,3,3,5,4,0,2,28/01/2026
34,No,Travel_Rarely,322.3809524,Sales,1,3,Marketing,1,1950,1,Male,42.41854637,3,3,Sales Executive,4,Single,9888,6770,1,Y,No,21,4,1,80,0,14,3,2,14,8,2,1,1/01/2026
34,No,Travel_Rarely,1091.142857,Sales,13,4,Medical,1,1951,4,Male,143.5714286,3,3,Sales Executive,3,Divorced,8628,22914,1,Y,No,18,3,3,80,1,9,2,2,8,7,1,1,4/02/2026
26,No,Travel_Rarely,952.6666667,Research & Development,1,3,Medical,1,1952,3,Male,125.3508772,3,1,Laboratory Technician,1,Single,2867,20006,0,Y,No,13,3,4,80,0,8,6,2,7,7,7,6,21/12/2025
29,No,Travel_Rarely,296.4285714,Research & Development,1,3,Life Sciences,1,1954,1,Male,39.0037594,3,2,Healthcare Representative,1,Married,5373,6225,0,Y,No,12,3,1,80,1,6,5,2,5,3,0,2,5/01/2026
32,No,Non-Travel,787.7142857,Research & Development,15,4,Medical,1,1955,3,Female,103.6466165,3,2,Healthcare Representative,4,Divorced,6667,16542,5,Y,No,18,3,2,80,1,9,6,3,5,1,1,2,4/01/2026
